AT,V,AP,RH,PE
0.720113,0.423488,0.275674,0.20429,443.78
0.636261,0.763701,0.310319,0.563941,445.23
0.283003,0.272242,0.599852,0.960322,464.43
0.140227,0.193772,0.876516,0.879357,484.36
0.684986,0.670996,0.485276,0.526139,442.16
0.410482,0.253915,0.29077,0.80496,464.11
0.416147,0.42758,0.630042,0.909651,462.48
0.248725,0.304804,0.413264,0.69437,477.49
0.686686,0.715836,0.492205,0.555898,437.04
0.501133,0.274555,0.269983,0.856434,457.09
0.577904,0.349644,0.478347,0.392493,450.6
0.454674,0.349466,0.751299,0.374263,465.78
0.79745,0.795018,0.427122,0.387534,427.1
0.489235,0.342883,0.674338,0.238606,459.81
0.616997,0.392705,0.340262,0.313137,447.36
0.044476,0.254093,0.448156,0.746113,488.92
0.696317,0.731851,0.496659,0.466354,433.36
0.203399,0.243416,0.720119,0.675871,483.35
0.25779,0.279004,0.833457,0.652547,469.53
0.319263,0.257295,0.479584,0.799598,476.96
0.627195,0.588968,0.609008,0.575067,440.75
0.391785,0.326512,0.78248,0.707105,462.55
0.480737,0.513167,0.47414,0.853753,448.04
0.533711,0.448932,0.577332,0.576542,455.24
0.089235,0.261744,0.467953,0.56059,494.75
0.614731,0.568683,0.486513,0.375871,444.58
0.118414,0.185587,0.462014,0.886461,484.82
0.618697,0.724021,0.660975,0.705764,442.9
0.095184,0.248577,0.415491,0.919973,485.46
0.696034,0.429537,0.493195,0.155898,457.81
0.119263,0.325445,0.518683,0.777078,481.92
0.605949,0.63452,0.414254,0.722386,443.23
0.191501,0.254982,0.198466,0.996515,474.29
0.81898,0.82242,0.422915,0.332842,430.46
0.558357,0.450178,0.511507,0.653753,455.71
0.5983,0.656584,0.454343,0.77882,438.34
0.110482,0.283808,0.256125,0.856836,485.83
0.476204,0.33274,0.615442,0.52319,452.82
0.738527,0.775445,0.365999,0.67185,435.04
0.58102,0.612811,0.59218,0.517694,451.21
0.360907,0.309253,0.87899,0.596917,465.81
0.453824,0.348043,0.795595,0.603485,458.42
0.222946,0.259786,0.821579,0.988204,470.22
0.498584,0.42758,0.69166,0.755094,449.24
0.323229,0.348043,0.7659,0.836863,471.43
0.295467,0.348043,0.763425,0.839812,473.26
0.492918,0.589502,0.465479,0.881099,452.82
0.791218,0.8,0.376392,0.364075,432.69
0.608215,0.631317,0.619154,0.562198,444.13
0.175921,0.294662,0.913388,0.891287,467.21
0.585269,0.413523,0.233606,0.50496,445.98
0.728045,0.861388,0.235833,0.875603,436.91
0.444759,0.347687,0.399901,0.661528,455.01
0.606516,0.733096,0.23707,0.802011,437.11
0.28102,0.271886,0.687701,0.957373,477.06
0.549008,0.753559,0.34051,0.411796,441.71
0.103966,0.261744,0.661717,0.536997,495.76
0.635977,0.730961,0.456323,0.398928,445.63
0.297734,0.289324,0.49468,0.848794,464.72
0.834278,0.775445,0.32294,0.186729,438.03
0.85779,0.845196,0.261816,0.389142,434.78
0.656374,0.622064,0.562732,0.423995,444.67
0.727195,0.641459,0.477852,0.261394,452.24
0.544759,0.351068,0.527097,0.201877,450.92
0.734844,0.801423,0.34051,0.866622,436.53
0.594334,0.825801,0.318238,0.876005,435.53
0.634844,0.767794,0.503341,0.662198,440.01
0.715297,0.695552,0.391735,0.384048,443.1
0.777337,0.828826,0.353625,0.510188,427.49
0.709632,0.760142,0.497402,0.32815,436.25
0.788385,0.754982,0.423163,0.344102,440.74
0.513031,0.675267,0.547637,0.766086,443.54
0.472805,0.463879,0.443702,0.891153,459.42
0.620397,0.620463,0.417471,0.872788,439.66
0.356374,0.346619,0.758723,0.879088,464.15
0.495467,0.556762,0.684484,0.601475,459.1
0.647025,0.480427,0.541203,0.550536,455.68
0.331161,0.358541,0.555308,0.822922,469.08
0.226912,0.282918,0.366741,0.953485,478.02
0.469972,0.33274,0.605543,0.607507,456.8
0.745326,0.347509,0.403118,0.289276,441.13
0.434561,0.326157,0.597872,0.506702,463.88
0.81813,0.859609,0.327889,0.469437,430.45
0.765156,0.717972,0.528335,0.385255,449.18
0.552125,0.419217,0.446177,0.529893,447.89
0.815014,0.795018,0.433309,0.302949,431.59
0.548442,0.479359,0.407572,0.75,447.5
0.228329,0.292883,0.993566,0.576542,475.58
0.577054,0.612811,0.590943,0.63807,453.24
0.63966,0.673488,0.487503,0.741555,446.4
0.252691,0.348043,0.79708,0.802145,476.81
0.214448,0.268683,0.653304,0.673056,474.1
0.522946,0.576512,0.588221,0.672922,450.71
0.651841,0.731673,0.334323,0.598525,433.62
0.417564,0.290036,0.459292,0.401743,465.14
0.535977,0.614057,0.648107,0.736193,445.18
0.21813,0.246619,0.554566,0.628016,474.12
0.193201,0.327936,0.573868,0.773324,483.91
0.132295,0.265302,0.437021,0.758177,486.68
0.372238,0.323132,0.731007,0.92748,464.98
0.111898,0.364947,0.44395,0.941421,481.4
0.25864,0.243416,0.715664,0.810456,479.2
0.3983,0.281139,0.320713,0.706836,463.86
0.300567,0.229359,0.49171,0.759651,472.3
0.773654,0.59573,0.208364,0.365952,446.51
0.773654,0.463879,0.322692,0.470509,437.71
0.489235,0.280071,0.224449,0.498794,458.94
0.828612,0.74395,0.364514,0.535925,437.91
0.110765,0.248577,0.42242,0.936193,490.76
0.7,0.706406,0.507548,0.351475,439.66
0.340793,0.347687,0.363524,0.510188,463.27
0.317847,0.251957,0.588716,0.77118,473.99
0.683569,0.731851,0.493442,0.485925,433.38
0.420113,0.506406,0.550359,0.572118,459.01
0.349008,0.273843,0.573125,0.628016,471.44
0.335411,0.247687,0.496907,0.724933,471.91
0.35949,0.340036,0.873794,0.554826,465.15
0.509632,0.459609,0.380104,0.890349,446.66
0.662606,0.683274,0.417966,0.52815,438.15
0.533994,0.459609,0.393962,0.849464,447.14
0.290652,0.326512,0.807721,0.805094,472.32
0.675071,0.807117,0.427369,0.783378,441.68
0.609632,0.847509,0.40683,0.855898,440.04
0.78187,0.688434,0.418956,0.560858,444.82
0.41898,0.494662,0.534769,0.686193,457.26
0.728612,0.840214,0.401881,0.851206,428.83
0.532861,0.32153,0.421678,0.51555,449.07
0.685836,0.828826,0.408067,0.51689,435.21
0.309915,0.335231,0.611235,0.746113,471.03
0.313314,0.403559,0.484534,0.999598,465.56
0.678754,0.669039,0.667409,0.435791,442.83
0.369122,0.286833,0.603069,0.507507,460.3
0.15864,0.273132,0.746845,0.774263,474.25
0.2,0.292883,1,0.653083,477.97
0.223229,0.268683,0.648602,0.621314,472.16
0.406799,0.38452,0.52784,0.807507,456.08
0.692068,0.435231,0.544667,0.402413,452.41
0.339093,0.317794,0.455828,0.591689,463.71
0.693768,0.742171,0.330859,0.512466,433.72
0.440793,0.576512,0.571888,0.818097,456.4
0.61728,0.420285,0.557288,0.304558,448.43
0.183853,0.190747,0.686464,0.735389,481.6
0.483003,0.299288,0.204652,0.97882,457.07
0.575354,0.42758,0.665924,0.633646,451
0.753541,0.89395,0.633259,0.408981,440.28
0.782153,0.817794,0.231873,0.557239,437.47
0.475921,0.753559,0.276664,0.789946,443.57
0.729745,0.791459,0.297451,0.573861,426.6
0.312181,0.287189,0.500619,0.811126,470.87
0.221813,0.257829,0.495174,0.780965,478.37
0.490652,0.592527,0.505568,0.660858,453.92
0.399717,0.270463,0.690423,0.374799,470.22
0.646742,0.834164,0.457313,0.737936,434.54
0.731161,0.685765,0.500371,0.241287,442.89
0.20085,0.193594,0.504826,0.855094,479.03
0.219263,0.331495,0.683247,0.961394,476.06
0.248159,0.201957,0.735709,0.736327,473.88
0.509632,0.567438,0.444197,0.849062,451.75
0.674788,0.56032,0.48973,0.323592,439.2
0.648442,0.588968,0.561495,0.57748,439.7
0.38102,0.370463,0.514477,0.97882,463.6
0.516997,0.488968,0.280129,0.758177,447.47
0.510765,0.561032,0.503341,0.707239,447.92
0.274221,0.342883,0.681762,0.810724,471.08
0.621246,0.837544,0.37367,0.882038,437.55
0.589518,0.461566,0.481811,0.743432,448.27
0.785269,0.836833,0.138085,0.67681,431.69
0.552691,0.405338,0.585994,0.619973,449.09
0.523796,0.588968,0.570156,0.758311,448.79
0.429462,0.348043,0.799802,0.652949,460.21
0.290652,0.281317,0.511012,0.613405,479.28
0.160057,0.292883,0.98441,0.657239,483.11
0.492635,0.513167,0.45954,0.789276,450.75
0.760057,0.73274,0.434051,0.239008,437.97
0.332861,0.286833,0.387033,0.826273,459.76
0.441643,0.347687,0.683247,0.691019,457.75
0.347592,0.262278,0.55902,0.767426,469.33
0.716714,0.789858,0.416976,0.805764,433.28
0.54136,0.794662,0.429102,0.938606,444.64
0.407082,0.347687,0.703044,0.655496,463.1
0.389802,0.343772,0.720614,0.864075,460.91
0.242493,0.243416,0.768622,0.75563,479.35
0.503966,0.602313,0.61272,0.814075,449.23
0.209915,0.276868,0.716159,0.802547,474.51
0.735127,0.847509,0.369216,0.617962,435.02
0.76119,0.807117,0.409305,0.613539,435.45
0.54221,0.405338,0.505073,0.565147,452.38
0.205382,0.248043,0.664192,0.786461,480.41
0.209632,0.255516,0.65949,0.655228,478.96
0.335411,0.309253,0.833705,0.61555,468.87
0.849292,0.904626,0.371195,0.412064,434.01
0.354391,0.342349,0.518683,0.570643,466.36
0.693201,0.887367,0.459045,0.573592,435.28
0.166572,0.314235,0.535016,0.799866,486.46
0.35779,0.262278,0.559762,0.72681,468.19
0.209065,0.27847,0.723831,0.984182,468.37
0.326912,0.285231,0.650334,0.634182,474.19
0.601416,0.869395,0.411532,0.876273,440.32
0.085552,0.23274,0.555803,0.635121,485.32
0.438527,0.311388,0.531799,0.626542,464.27
0.196034,0.192527,0.513982,0.699464,479.25
0.691218,0.8,0.349171,0.706836,430.4
0.62068,0.591815,0.587973,0.583646,447.49
0.777904,0.699822,0.345459,0.405228,438.23
0.243343,0.268149,0.805989,0.663941,492.09
0.294051,0.273843,0.550359,0.850134,475.36
0.526629,0.525623,0.588716,0.518767,452.56
0.920397,0.877402,0.571393,0.004424,427.84
0.729462,0.760142,0.443207,0.45067,433.95
0.824079,0.808541,0.385796,0.56193,435.27
0.369405,0.591281,0.523385,0.861796,454.62
0.413881,0.270463,0.679782,0.335925,472.17
0.414731,0.675267,0.570898,0.782976,452.42
0.235977,0.296441,0.254887,0.951072,472.17
0.218697,0.286121,0.621628,0.730965,481.83
0.430595,0.42331,0.716159,0.783646,458.78
0.626912,0.653381,0.731997,0.48807,447.5
0.400567,0.425089,0.647117,0.843834,463.4
0.264589,0.282918,0.736946,0.75429,473.57
0.672805,0.8,0.400396,0.872252,433.72
0.71813,0.730961,0.453106,0.640885,431.85
0.705382,0.935765,0.47612,0.696247,433.47
0.786119,0.869395,0.360307,0.427614,432.84
0.832295,0.811032,0.356347,0.353217,436.6
0.143059,0.281317,0.673843,0.718231,490.23
0.298867,0.291459,0.685226,0.585523,477.16
0.87847,0.764235,0.434298,0.218365,441.06
0.665439,0.811744,0.354615,0.932172,440.86
0.195467,0.292883,0.994556,0.656434,477.94
0.326629,0.274733,0.83321,0.526676,474.47
0.350992,0.314235,0.477357,0.422386,470.67
0.621246,0.711388,0.514972,0.500536,447.31
0.427479,0.347331,0.624845,0.625335,466.8
0.757224,0.828826,0.35907,0.541957,430.91
0.802833,0.792171,0.35412,0.644906,434.75
0.354674,0.311388,0.443702,0.844906,469.52
0.673088,0.606228,0.395694,0.477614,438.9
0.814164,0.795018,0.436031,0.319169,429.56
0.743059,0.871352,0.510765,0.309517,432.92
0.696317,0.423488,0.316506,0.410456,442.87
0.382153,0.291815,0.734472,0.616622,466.59
0.119547,0.280783,0.869834,0.829759,479.61
0.330878,0.342883,0.649097,0.595979,471.08
0.732578,0.601068,0.584509,0.477748,433.37
0.633994,0.713879,0.641178,0.468901,443.92
0.641076,0.601068,0.5902,0.620107,443.5
0.794618,0.701601,0.605791,0.257909,439.89
0.804249,0.787011,0.396189,0.559786,434.66
0.175071,0.285053,0.719129,0.713271,487.57
0.230028,0.289324,0.516456,0.944504,464.64
0.26119,0.301779,0.603069,0.871314,470.92
0.581586,0.68274,0.531552,0.77252,444.39
0.666289,0.413523,0.238802,0.574933,442.48
0.483286,0.475445,0.305865,0.986997,449.61
0.684419,0.782562,0.409305,0.838472,435.02
0.418414,0.331495,0.715664,0.720241,458.67
0.355241,0.370463,0.587478,0.83378,461.74
0.65864,0.658897,0.376145,0.764075,438.31
0.341076,0.419217,0.464984,0.719571,462.38
0.404533,0.335231,0.655778,0.558713,460.56
0.694901,0.602313,0.506805,0.447989,439.22
0.600567,0.59484,0.416234,0.786327,444.64
0.696317,0.816548,0.170997,0.852011,430.34
0.835977,0.81726,0.383073,0.328552,430.46
0.420113,0.364947,0.399159,0.982574,456.79
0.328895,0.282384,0.031675,0.941421,468.82
0.516997,0.347687,0.393467,0.596515,448.51
0.367989,0.344306,0.538976,0.216488,470.77
0.305382,0.280783,0.814155,0.81756,465.74
0.705099,0.733096,0.30735,0.622118,430.21
0.509065,0.444128,0.38926,0.949598,449.23
0.37847,0.42331,0.718139,0.886997,461.89
0.563739,0.642171,0.447414,0.885523,445.72
0.489518,0.249644,0.506558,0.450134,466.13
0.508499,0.459609,0.383321,0.898123,448.71
0.364589,0.282384,0.137095,0.779491,469.25
0.552125,0.738434,0.498639,0.400402,450.56
0.422663,0.254093,0.397179,0.661528,464.46
0.296034,0.287189,0.543925,0.855898,471.13
0.367139,0.403915,0.446177,0.593164,461.52
0.466006,0.601246,0.473893,0.810322,451.09
0.716431,0.967616,0.310319,0.810858,431.51
0.365722,0.275267,0.414749,0.742895,469.8
0.693768,0.463879,0.47414,0.510188,442.28
0.415581,0.419217,0.468943,0.517426,458.67
0.458357,0.327936,0.575105,0.67118,462.4
0.524929,0.612811,0.551596,0.732574,453.54
0.671955,0.669039,0.666172,0.457641,444.38
0.843626,0.596797,0.259837,0.295442,440.52
0.821246,0.779004,0.365999,0.512332,433.62
0.253258,0.349466,0.76194,0.855362,481.96
0.495467,0.347687,0.395942,0.603083,452.75
0.082153,0.250178,0.82925,0.789008,481.28
0.603116,0.724021,0.677803,0.73807,439.03
0.873088,0.863345,0.315516,0.36193,435.75
0.703116,0.868327,0.416481,0.773458,436.03
0.638527,0.589502,0.448899,0.60429,445.6
0.376771,0.54573,0.677555,0.863137,462.65
0.773088,0.439324,0.321208,0.348123,438.66
0.550425,0.444128,0.38728,0.794504,447.32
0.123229,0.251246,0.295966,0.457373,484.55
0.157224,0.27847,0.792131,0.969437,476.8
0.244476,0.243416,0.769611,0.797185,480.34
0.706799,0.410142,0.436526,0.292493,440.63
0.424363,0.342349,0.529077,0.301877,459.48
0.253541,0.268149,0.818857,0.725067,490.78
0.12068,0.241103,0.652314,0.775201,483.56
0.722946,0.85089,0.479337,0.758981,429.38
0.717847,0.602313,0.509775,0.350536,440.27
0.58187,0.463879,0.45657,0.693968,445.34
0.566856,0.710142,0.518931,0.633378,447.43
0.546742,0.793238,0.284088,0.786863,439.91
0.513881,0.448932,0.57461,0.639008,459.27
0.159773,0.253559,0.618411,0.726139,478.89
0.383853,0.290036,0.483049,0.492761,466.7
0.392068,0.322776,0.705271,0.710724,463.5
0.665722,0.871352,0.548132,0.72815,436.21
0.68187,0.678114,0.471665,0.540349,443.94
0.645609,0.686477,0.494432,0.733512,439.63
0.588385,0.2879,0.502846,0.613539,460.95
0.506516,0.601068,0.571641,0.600134,448.69
0.68102,0.884698,0.330364,0.431233,444.63
0.233711,0.221886,0.311804,0.990617,473.51
0.475354,0.252313,0.387775,0.577078,462.56
0.466289,0.441281,0.449889,0.943029,451.76
0.199433,0.268149,0.811433,0.735389,491.81
0.799717,0.760142,0.449146,0.341153,429.52
0.686969,0.420996,0.363771,0.650402,437.9
0.367989,0.2379,0.25464,0.739544,467.54
0.626629,0.695552,0.555803,0.390751,449.97
0.62068,0.731673,0.265281,0.645979,436.62
0.272805,0.270285,0.754269,0.842761,477.68
0.523229,0.685053,0.572878,0.658177,447.26
0.739093,0.672064,0.467953,0.596247,439.76
0.649575,0.605516,0.552833,0.657909,437.49
0.367989,0.584342,0.628557,0.798257,455.14
0.181586,0.278826,0.714427,0.769571,485.5
0.729462,0.73968,0.591933,0.402547,444.1
0.857224,0.811032,0.346944,0.326273,432.33
0.218697,0.332206,0.395447,0.863673,471.23
0.334278,0.302135,0.619649,0.885389,463.89
0.57762,0.459609,0.403613,0.769303,445.54
0.553824,0.608185,0.37367,0.898928,446.09
0.607365,0.685053,0.616927,0.456836,445.12
0.614448,0.602313,0.628557,0.501877,443.31
0.188385,0.254448,0.550606,0.801877,484.16
0.180737,0.272776,0.667409,0.799866,477.76
0.817564,0.81726,0.382826,0.355496,430.28
0.868839,0.652669,0.433061,0.167426,446.48
0.203399,0.201068,0.871566,0.622252,481.03
0.33881,0.399822,0.359317,0.872654,466.07
0.488385,0.746619,0.502598,0.77185,447.47
0.549008,0.536299,0.666667,0.531635,455.93
0.235411,0.260498,0.699332,0.886193,479.62
0.654958,0.385231,0.529324,0.542627,455.06
0.188669,0.268683,0.667657,0.705496,475.06
0.643343,0.56032,0.487503,0.387534,438.89
0.757507,0.791459,0.259589,0.558981,432.7
0.531728,0.454448,0.470181,0.630027,452.6
0.467422,0.370996,0.434793,0.758579,451.75
0.718697,0.813167,0.377877,0.814477,430.66
0.074221,0.241103,0.647117,0.839276,491.9
0.685836,0.879359,0.4244,0.632976,439.82
0.394901,0.242705,0.569661,0.59008,460.73
0.6,0.633274,0.550606,0.593834,449.7
0.671671,0.601246,0.519426,0.533646,439.42
0.714731,0.706406,0.505815,0.359383,439.84
0.130595,0.181673,0.808958,0.724799,485.86
0.431445,0.262633,0.468201,0.77185,458.1
0.254391,0.257295,0.494927,0.840349,479.92
0.526912,0.54573,0.669389,0.406032,458.29
0.157224,0.261744,0.603811,0.361796,489.45
0.744193,0.85516,0.47711,0.498391,434
0.649575,0.778826,0.440485,0.864879,431.24
0.750992,0.401601,0.25662,0.387936,439.5
0.422096,0.270463,0.658005,0.326005,467.46
0.818414,0.82242,0.42341,0.313673,429.27
0.470538,0.597687,0.595397,0.820509,452.1
0.249575,0.296441,0.17174,0.953083,472.41
0.577054,0.777402,0.243999,0.606971,442.14
0.58272,0.425979,0.264044,0.781099,441
0.343626,0.288612,0.689681,0.57185,463.07
0.550425,0.631317,0.621133,0.759517,445.71
0.140227,0.257117,0.599357,0.835657,483.16
0.705949,0.773665,0.44197,0.553217,440.45
0.153824,0.225979,0.685721,0.801609,481.83
0.255807,0.27153,0.560257,0.473727,467.6
0.496034,0.488968,0.282108,0.77681,450.88
0.770255,0.778826,0.206137,0.367292,425.5
0.611048,0.517082,0.521158,0.636193,451.87
0.831728,0.785587,0.436031,0.235255,428.94
0.690085,0.413523,0.24004,0.480563,439.86
0.824079,0.85516,0.453353,0.532976,433.44
0.654674,0.859786,0.550111,0.913137,438.23
0.877054,0.817794,0.365999,0.225603,436.95
0.355807,0.270463,0.7122,0.571314,470.19
0.185552,0.264413,0.463004,0.852815,484.66
0.83966,0.763523,0.363029,0.525871,430.81
0.843909,0.850712,0.424647,0.240214,433.37
0.455807,0.420285,0.526602,0.735121,453.02
0.525212,0.454448,0.487751,0.628284,453.5
0.407932,0.282384,0.073992,0.729759,463.09
0.497167,0.342349,0.578075,0.269303,464.56
0.544759,0.713523,0.602079,0.502145,452.12
0.346742,0.272776,0.563474,0.654558,470.9
0.613881,0.690214,0.6976,0.431769,450.89
0.569405,0.683274,0.419698,0.686863,445.04
0.64051,0.670996,0.460282,0.560724,444.72
0.352691,0.276868,0.722098,0.648794,460.38
0.554391,0.586655,0.498886,0.632574,446.8
0.393768,0.33274,0.629795,0.618365,465.05
0.112465,0.27153,0.585499,0.796515,484.13
0.14051,0.257117,0.596882,0.832708,488.27
0.624079,0.424377,0.518683,0.33244,447.09
0.548442,0.58363,0.600594,0.570375,452.02
0.513598,0.597865,0.526355,0.54571,455.55
0.196034,0.294662,0.903737,0.860054,480.99
0.413031,0.290214,0.496659,0.476005,467.68
0.381586,0.260498,0.587973,0.528686,458.76
0.573371,0.614947,0.400148,0.913941,437.9
0.476487,0.419217,0.457313,0.618767,450.29
0.373654,0.281317,0.561247,0.526273,468.72
0.528329,0.602313,0.631774,0.808713,445.22
0.287819,0.358541,0.592675,0.749464,472.82
0.701983,0.614947,0.422668,0.596917,438.22
0.338527,0.35089,0.764167,0.736193,469.74
0.555241,0.606228,0.430092,0.656568,442.85
0.301416,0.223488,0.37466,0.486729,470.59
0.249575,0.254093,0.439495,0.490483,477.07
0.298017,0.220107,0.73175,0.452279,470.11
0.391501,0.347687,0.408067,0.767292,457.44
0.490085,0.441281,0.445187,0.999062,450.38
0.567139,0.280071,0.223212,0.21756,453.38
0.572521,0.695552,0.487008,0.299062,454.9
0.700567,0.829537,0.319475,0.879357,431.78
0.144193,0.257117,0.5902,0.840214,481.88
0.318414,0.15427,0.629052,0.528552,472.69
0.504249,0.349644,0.543182,0.520912,461.97
0.692635,0.68274,0.434546,0.603887,442.18
0.814448,0.816548,0.18337,0.603083,431.92
0.566572,0.683452,0.529324,0.77882,444.52
0.703683,0.588078,0.510765,0.539812,442.66
0.66204,0.571886,0.548874,0.47185,449.01
0.452975,0.375801,0.355853,0.747319,452.66
0.891218,0.730961,0.439,0.24008,430.11
0.796884,0.718505,0.482801,0.286595,440.54
0.189802,0.166014,0.843108,0.667292,481.83
0.216431,0.201957,0.775798,0.773727,476.02
0.636261,0.620463,0.468943,0.700268,438.99
0.268272,0.303915,0.537738,0.994906,473.36
0.173371,0.27847,0.76095,0.960724,476.37
0.353824,0.313701,0.35709,0.645576,467.9
0.637394,0.685053,0.657758,0.442091,442.69
0.778754,0.795018,0.446919,0.47815,426.25
0.527479,0.671352,0.583271,0.887668,445.58
0.25864,0.254982,0.287305,0.814075,459.69
0.601416,0.568683,0.453848,0.518901,442.01
0.667422,0.347509,0.405345,0.502681,442.38
0.546459,0.423488,0.343232,0.81126,442.78
0.526629,0.578114,0.451621,0.896917,450.07
0.529745,0.413523,0.306855,0.739142,448
0.292918,0.23879,0.506063,0.931501,474.15
0.381303,0.281139,0.398664,0.784987,467.01
0.62238,0.621174,0.621876,0.703753,441.56
0.572238,0.631317,0.610245,0.780965,441.9
0.649008,0.92847,0.383568,0.743566,438.52
0.765722,0.848221,0.522148,0.67681,435.75
0.700283,0.513167,0.495174,0.551877,439.96
0.510198,0.290214,0.495669,0.353351,456.87
0.42153,0.270463,0.668894,0.346783,469.9
0.525496,0.554626,0.67706,0.635389,455.34
0.475637,0.763701,0.256867,0.786193,446.98
0.303966,0.262278,0.565207,0.787265,475.02
0.360623,0.370463,0.554318,0.923861,463.03
0.826062,0.75694,0.32393,0.402681,428.26
0.700567,0.814591,0.362039,0.623056,431.31
0.662606,0.602313,0.609998,0.401743,444.16
0.321813,0.234164,0.633754,0.780295,468.82
0.190368,0.274199,0.419698,0.876542,481.03
0.630312,0.584342,0.608018,0.30134,445.91
0.295751,0.285053,0.715664,0.448257,474.77
